source_file,model_name,scope,domain,privacy_level,attack_strength,num_examples,avg_example_score,score_100
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_privacy_level,medical,5,,35,0.3547619047619048,35.476190476190474
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_attack_strength,medical,,1,35,0.3666666666666667,36.66666666666667
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_attack_strength,medical,,2,35,0.23833333333333334,23.833333333333336
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_attack_strength,medical,,3,35,0.09285714285714286,9.285714285714286
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_attack_strength,medical,,4,35,0.20952380952380953,20.952380952380953
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_attack_strength,medical,,5,35,0.5690476190476191,56.90476190476191
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_overall,recruitment,,,200,0.23097619047619047,23.097619047619048
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_privacy_level,recruitment,1,,40,0.275,27.500000000000004
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_privacy_level,recruitment,2,,40,0.2,20.0
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_privacy_level,recruitment,3,,40,0.24833333333333335,24.833333333333336
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_privacy_level,recruitment,4,,40,0.23333333333333334,23.333333333333332
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_privacy_level,recruitment,5,,40,0.19821428571428573,19.821428571428573
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_attack_strength,recruitment,,1,40,0.0875,8.75
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_attack_strength,recruitment,,2,40,0.24666666666666667,24.666666666666668
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_attack_strength,recruitment,,3,40,0.25166666666666665,25.166666666666664
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_attack_strength,recruitment,,4,40,0.04583333333333334,4.583333333333334
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,by_domain_attack_strength,recruitment,,5,40,0.5232142857142856,52.32142857142856
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_privacy_level,,1,,165,0.3687085137085137,36.87085137085137
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_privacy_level,,2,,165,0.3213852813852814,32.13852813852814
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_privacy_level,,3,,165,0.3373256373256373,33.73256373256373
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_privacy_level,,4,,165,0.33476671476671477,33.47667147667148
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_privacy_level,,5,,165,0.35718855218855217,35.71885521885522
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_attack_strength,,,1,165,0.27353054353054357,27.353054353054358
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_attack_strength,,,2,165,0.438989898989899,43.898989898989896
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_attack_strength,,,3,165,0.1701875901875902,17.01875901875902
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_attack_strength,,,4,165,0.21696248196248197,21.696248196248195
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_attack_strength,,,5,165,0.6197041847041846,61.970418470418466
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_privacy_and_attack,,1,1,33,0.22777777777777777,22.77777777777778
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_privacy_and_attack,,1,2,33,0.5204545454545455,52.04545454545455
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_privacy_and_attack,,1,3,33,0.1845959595959596,18.45959595959596
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_privacy_and_attack,,1,4,33,0.2606060606060606,26.060606060606062
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_privacy_and_attack,,1,5,33,0.6501082251082251,65.0108225108225
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_privacy_and_attack,,2,1,33,0.2207070707070707,22.070707070707073
summary_Apertus-70B-Instruct-2509.json,swiss-ai/Apertus-70B-Instruct-2509,overall_by_privacy_and_attack,,2,2,33,0.42045454545454547,42.04545454545455
