source_file,model_name,scope,domain,privacy_level,attack_strength,num_examples,avg_example_score,score_100
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,by_domain_attack_strength,recruitment,,1,40,0.10208333333333333,10.208333333333334
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,by_domain_attack_strength,recruitment,,2,40,0.3104166666666667,31.041666666666668
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,by_domain_attack_strength,recruitment,,3,40,0.37,37.0
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,by_domain_attack_strength,recruitment,,4,40,0.13125,13.125
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,by_domain_attack_strength,recruitment,,5,40,0.51625,51.625
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_level,,1,,165,0.3774458874458875,37.74458874458875
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_level,,2,,165,0.35259018759018756,35.25901875901876
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_level,,3,,165,0.3544179894179894,35.44179894179894
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_level,,4,,165,0.3683670033670034,36.83670033670034
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_level,,5,,165,0.3648100048100048,36.48100048100048
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_attack_strength,,,1,165,0.28060365560365563,28.060365560365565
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_attack_strength,,,2,165,0.49474747474747477,49.474747474747474
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_attack_strength,,,3,165,0.23363636363636361,23.36363636363636
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_attack_strength,,,4,165,0.23976911976911977,23.97691197691198
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_attack_strength,,,5,165,0.5688744588744589,56.887445887445885
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,1,1,33,0.1898989898989899,18.98989898989899
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,1,2,33,0.5732323232323233,57.32323232323233
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,1,3,33,0.29040404040404044,29.040404040404045
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,1,4,33,0.2828282828282829,28.282828282828287
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,1,5,33,0.5508658008658008,55.086580086580085
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,2,1,33,0.2273809523809524,22.73809523809524
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,2,2,33,0.5037878787878788,50.378787878787875
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,2,3,33,0.1616161616161616,16.16161616161616
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,2,4,33,0.23232323232323232,23.232323232323232
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,2,5,33,0.6378427128427129,63.784271284271284
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,3,1,33,0.3139009139009139,31.390091390091392
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,3,2,33,0.46515151515151515,46.515151515151516
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,3,3,33,0.28181818181818186,28.181818181818187
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,3,4,33,0.18838383838383838,18.838383838383837
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,3,5,33,0.5228354978354979,52.28354978354979
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,4,1,33,0.30808080808080807,30.808080808080806
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,4,2,33,0.502020202020202,50.2020202020202
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,4,3,33,0.2676767676767677,26.767676767676768
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,4,4,33,0.18602693602693604,18.602693602693606
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,4,5,33,0.578030303030303,57.8030303030303
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,5,1,33,0.3637566137566138,36.37566137566138
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,5,2,33,0.42954545454545456,42.95454545454545
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,5,3,33,0.16666666666666666,16.666666666666664
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,5,4,33,0.30928330928330927,30.928330928330926
summary_Apertus-8B-Instruct-2509.json,swiss-ai/Apertus-8B-Instruct-2509,overall_by_privacy_and_attack,,5,5,33,0.5547979797979798,55.479797979797986
